Unique ID,Primary Data Element,Message ID,Message Text,Rule Logic,Severity,Property Affected,Report Section,Report Subsection,Report Label / Value,Data Point Name / Value, xPath,Related Value(s),Date Format,Number Format,Min Value,Max Value
3100.0003,FinanciallyFeasibleIndicator,UAD1659,Indicate whether the highest and best use of the property is financially feasible.,If FinanciallyFeasibleIndicator is not provided,Fatal,Subject,Highest and Best Use,{No Subsection},Financially Feasible,FinanciallyFeasibleIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/SITE/HIGHEST_AND_BEST_USE/,,,,,
3100.0004,LegallyPermissibleIndicator,UAD1660,Indicate whether the highest and best use of the property is legally permissible.,If LegallyPermissibleIndicator is not provided,Fatal,Subject,Highest and Best Use,{No Subsection},Legally Permissible,LegallyPermissibleIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/SITE/HIGHEST_AND_BEST_USE/,,,,,
3100.0005,MaximallyProductiveIndicator,UAD1661,Indicate whether the highest and best use of the property is maximally productive.,If MaximallyProductiveIndicator is not provided,Fatal,Subject,Highest and Best Use,{No Subsection},Maximally Productive,MaximallyProductiveIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/SITE/HIGHEST_AND_BEST_USE/,,,,,
3100.0006,PhysicallyPossibleIndicator,UAD1662,Indicate whether the highest and best use of the property is physically possible.,If PhysicallyPossibleIndicator is not provided,Fatal,Subject,Highest and Best Use,{No Subsection},Physically Possible,PhysicallyPossibleIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/SITE/HIGHEST_AND_BEST_USE/,,,,,
3100.0007,SiteHighestBestUseIndicator,UAD1663,Indicate whether the present or the proposed use is the highest and best.,If SiteHighestBestUseIndicator is not provided,Fatal,Subject,Highest and Best Use,{No Subsection},Is the highest and best use of the subject property as improved (or as proposed per plans and specifications) the present use?,SiteHighestBestUseIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/SITE/HIGHEST_AND_BEST_USE/,,,,,
3200.0004,CarStorageAreaMeasure,UAD1664,Provide the area of the 'Carport' or 'Garage'.,"If CarStorageType = ""Carport"" or ""Garage"", and CarStorageAreaMeasure is not provided in a given instance of CAR_STORAGE_DETAIL",Warning,Subject,Vehicle Storage,{No Subsection},Detail,CarStorageAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0005,CarStorageAttachmentType,UAD1665,Provide the attachment type for the 'Carport' or 'Garage'.,"If CarStorageType = ""Carport"" or ""Garage"", and CarStorageAttachmentType is not provided in a given instance of CAR_STORAGE_DETAIL",Warning,Subject,Vehicle Storage,{No Subsection},Detail,CarStorageAttachmentType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0006,CarStorageType,UAD1667,The type of vehicle storage must be included. Select 'None' if there is no vehicle storage.,If at least one instance of CAR_STORAGE_DETAIL is not provided or CarStorageType is not provided in a given instance of CAR_STORAGE_DETAIL,Fatal,Subject,Vehicle Storage,{No Subsection},Storage,CarStorageType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,,,,,
3200.0007,CarStorageTypeOtherDescription,UAD1668,Provide a description when vehicle storage type = 'Other'.,"If CarStorageType = ""Other"" and CarStorageTypeOtherDescription is not provided in a given instance of CAR_STORAGE_DETAIL",Fatal,Subject,Vehicle Storage,{No Subsection},Storage,CarStorageTypeOtherDescription,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,,,,,
3200.0008,ImprovedSurfaceMaterialType,UAD1669,Provide the material used for the 'Driveway' or 'Shared Driveway'.,"If CarStorageType = ""Driveway"" or ""SharedDriveway"", and ImprovedSurfaceMaterialType is not provided in a given instance of CAR_STORAGE_DETAIL",Warning,Subject,Vehicle Storage,{No Subsection},Detail,ImprovedSurfaceMaterialType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0009,ImprovedSurfaceMaterialTypeOtherDescription,UAD1670,Provide a description when street surface material = 'Other'.,"If ImprovedSurfaceMaterialType = ""Other"" and ImprovedSurfaceMaterialTypeOtherDescription is not provided in a given instance of CAR_STORAGE_DETAIL",Fatal,Subject,Vehicle Storage,{No Subsection},Detail,ImprovedSurfaceMaterialTypeOtherDescription,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,,,,,
3200.0010,ParkingSpacesCount,UAD1671,Provide the number of parking spaces.,"If (CarStorageType = ""Driveway"" or ""SharedDriveway"", and TenOrMoreParkingSpacesIndicator = ""false"") or (CarStorageType = ""Carport"" or ""CommonCarport"" or ""Garage"" or ""OpenLot"" or ""Other"" or ""ParkingGarage""), and ParkingSpacesCount is not provided in a given instance of CAR_STORAGE_DETAIL",Fatal,Subject,Vehicle Storage,{No Subsection},Number of Parking Spaces,ParkingSpacesCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0011,TenOrMoreParkingSpacesIndicator,UAD1672,Indicate whether the 'Driveway' or 'Shared Driveway' has ten or more parking spaces.,"If CarStorageType = ""Driveway"" or ""SharedDriveway"", and TenOrMoreParkingSpacesIndicator is not provided in a given instance of CAR_STORAGE_DETAIL",Warning,Subject,Vehicle Storage,{No Subsection},Number of Parking Spaces,TenOrMoreParkingSpacesIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0012,ProjectParkingSpaceAssignmentType,UAD1673,"Provide the parking space assignment for 'Common Carport', 'Open Lot', or 'Parking Garage'.","If CarStorageType = ""CommonCarport"" or ""OpenLot"" or ""ParkingGarage"", and ProjectParkingSpaceAssignmentType is not provided in a given instance of CAR_STORAGE_DETAIL",Fatal,Subject,Vehicle Storage,{No Subsection},Number of Parking Spaces,ProjectParkingSpaceAssignmentType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/CAR_STORAGES/CAR_STORAGE/CAR_STORAGE_DETAIL/,CarStorageType (%RV1%),,,,
3200.0021,VehicleStorageDefectsExistIndicator,UAD1675,Indicate whether any vehicle storage has defects.,"If CarStorageType <> ""None"" and VehicleStorageDefectsExistIndicator is not provided",Fatal,Subject,Vehicle Storage,"Apparent Defects, Damages, Deficiencies",{No Label},VehicleStorageDefectsExistIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_DETAIL/,,,,,
3300.0002,SketchExistsIndicator,UAD1676,Indicate whether a sketch or floor plan has been included in the appraisal.,If SketchExistsIndicator is not provided,Fatal,N/A,Sketch,{No Subsection},{No Label},SketchExistsIndicator,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
3300.0007,MeasurementStandardPublisherType,UAD1677,"Provide the 'Measurement Standard' (i.e., ANSI, AMS) used for the appraisal.","If SketchExistsIndicator = ""true"" and MeasurementStandardPublisherType is not provided",Fatal,N/A,Sketch,{No Subsection},Measurement Standard,MeasurementStandardPublisherType,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
3300.0008,MeasurementStandardPublisherTypeOtherDescription,UAD1678,Provide a description when 'Measurement Standard' = 'Other'.,"If MeasurementStandardPublisherType = ""Other"" and MeasurementStandardPublisherTypeOtherDescription is not provided",Fatal,N/A,Sketch,{No Subsection},Measurement Standard,MeasurementStandardPublisherTypeOtherDescription,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
3600.0002,FunctionalIssueType,UAD1680,The type of functional issue must be included. Select 'None' if there are no functional issues.,If at least one instance of FUNCTIONAL_ISSUE is not provided or FunctionalIssueType is not provided in a given instance of FUNCTIONAL_ISSUE,Fatal,Subject,Functional Obsolescence,{No Subsection},Functional Issues,FunctionalIssueType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/FUNCTIONAL_ISSUES/FUNCTIONAL_ISSUE/,,,,,
3600.0003,FunctionalIssueTypeOtherDescription,UAD1681,Provide a description when 'Functional Issues' = 'Other'.,"If FunctionalIssueType = ""Other"" and FunctionalIssueTypeOtherDescription is not provided in a given instance of FUNCTIONAL_ISSUE",Fatal,Subject,Functional Obsolescence,{No Subsection},Functional Issues,FunctionalIssueTypeOtherDescription,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/FUNCTIONAL_ISSUES/FUNCTIONAL_ISSUE/,,,,,
3700.0002,DisasterMitigationFeatureType,UAD1683,The type of disaster mitigation feature must be included. Select 'None' if there are no disaster mitigation features.,If at least one instance of DISASTER_MITIGATION_FEATURE is not provided or DisasterMitigationFeatureType is not provided in a given instance of DISASTER_MITIGATION_FEATURE,Fatal,Subject,Disaster Mitigation,{No Subsection},Mitigation Feature,DisasterMitigationFeatureType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/DISASTER_MITIGATION_FEATURES/DISASTER_MITIGATION_FEATURE/,,,,,
3700.0003,DisasterMitigationFeatureTypeOtherDescription,UAD1684,Provide a description when 'Mitigation Feature' = 'Other'.,"If DisasterMitigationFeatureType = ""Other"" and DisasterMitigationFeatureTypeOtherDescription is not provided in a given instance of DISASTER_MITIGATION_FEATURE",Fatal,Subject,Disaster Mitigation,{No Subsection},Mitigation Feature,DisasterMitigationFeatureTypeOtherDescription,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/DISASTER_MITIGATION_FEATURES/DISASTER_MITIGATION_FEATURE/,,,,,
3900.0033,@xlink:arcrole,UAD1685,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency with one or more amenities. In the UAD XML, a minimum of one RELATIONSHIP must be included linking each DEFECT to the AMENITY that has the defect. For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and SubjectPropertyAmenitiesDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_AMENITY"" linking DEFECT to the AMENITY",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
3900.0091,@xlink:arcrole,UAD1686,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency with one or more vehicle storages. In the UAD XML, a minimum of one RELATIONSHIP must be included linking each DEFECT to the CAR_STORAGE that has the defect. For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and VehicleStorageDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_CAR_STORAGE"" linking DEFECT to CAR_STORAGE",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
3900.0097,DwellingExteriorDefectsExistIndicator,UAD1687,"Indicate whether any defects, damages, or deficiencies are observed on the exterior of the dwelling.","If DwellingExteriorDefectsExistIndicator is not provided in a given instance of IMPROVEMENT_DETAIL where ImprovementType = ""Dwelling""",Fatal,Subject,Dwelling Exterior,"Apparent Defects, Damages, Deficiencies",{No Label},DwellingExteriorDefectsExistIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/IMPROVEMENT_DETAIL/,,,,,
3900.0107,UnitInteriorDefectsExistIndicator,UAD1688,"Indicate whether the living unit has any defects, damages, or deficiencies.","If (ImprovementType = ""Dwelling"" or (ImprovementType = ""Outbuilding"" and OutbuildingRealPropertyIndicator = ""true"" and AccessoryDwellingUnitIndicator = ""true"")), and UnitInteriorDefectsExistIndicator is not provided in a given instance of PROPERTY_UNIT_DETAIL",Fatal,Subject,Unit Interior,"Apparent Defects, Damages, Deficiencies",{No Label},UnitInteriorDefectsExistIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_DETAIL/,,,,,
3900.0145,@xlink:arcrole,UAD1689,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency with the dwelling exterior. In the UAD XML, a minimum of one RELATIONSHIP must be included linking DEFECT to IMPROVEMENT (ImprovementType = 'Dwelling'). For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and DwellingExteriorDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_IMPROVEMENT"" that links DEFECT to the given instance of IMPROVEMENT with ImprovementType = 'Dwelling'
",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
3900.0148,@xlink:arcrole,UAD1690,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency with the site. In the UAD XML, a minimum of one RELATIONSHIP must be included linking DEFECT to SITE. For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and SiteDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_SITE"" linking DEFECT to SITE",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
3900.0154,@xlink:arcrole,UAD1691,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency in the interior of the living unit or the ADU. In the UAD XML, a minimum of one RELATIONSHIP must be included linking DEFECT to the PROPERTY_UNIT that has the defect. For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and UnitInteriorDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_PROPERTY_UNIT"" linking DEFECT to the given instance of PROPERTY_UNIT",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
3900.0192,@xlink:arcrole,UAD1692,"Provide at least one defect when the Appraiser identified a defect, damage or deficiency in the outbuilding. In the UAD XML, a minimum of one RELATIONSHIP must be included linking DEFECT to IMPROVEMENT (ImprovementType = 'Outbuilding'). For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""SubjectProperty"" and OutbuildingDefectsExistIndicator = ""true"", and there is no instance of RELATIONSHIP with @xlink:arcrole = ""urn:fdc:mismo.org:2009:residential/DEFECT_ContainsDefectOf_IMPROVEMENT"" linking DEFECT to IMPROVEMENT with ImprovementType = 'Outbuilding'",Fatal,Subject,Does Not Display,Does Not Display,Does Not Display,@xlink:arcrole,../SERVICE/RELATIONSHIPS/RELATIONSHIP/,,,,,
0300.0063,LivingUnitCount,UAD1693,The number of 'Accessory Dwelling Units' plus the number of 'Units Excluding ADUs' must equal the total number of living units across all buildings.,"If AccessoryDwellingUnitTotalCount plus
LivingUnitExcludingADUCount does not equal the sum of LivingUnitCount across all instances of STRUCTURE_DETAIL",Fatal,Subject,,{No Subsection},,LivingUnitCount,"../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/STRUCTURE/STRUCTURE_DETAIL/

",,,,,
0700.0089,AccessoryDwellingUnitIndicator,UAD1694,Each dwelling must contain at least one living unit that is not an ADU.,"For each instance of IMPROVEMENT_DETAIL with ImprovementType = ""Dwelling"", if there is no occurrences of PROPERTY_UNIT_DETAIL with AccessoryDwellingUnitIndicator = ""false""",Fatal,Subject,Unit Interior,{No Subsection},ADU,AccessoryDwellingUnitIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_DETAIL/,,,,1,
0300.0039,EffectiveAgeYearsCount,UAD1695,"Provide 'Effective Age' either as a number of years or as a range of years, but not both.","If CostApproachIndicator = ""true"" and ImprovementType = ""Dwelling"" and EffectiveAgeYearsCount is provided, and (either or both of EffectiveAgeRangeLowYearsCount or EffectiveAgeRangeHighYearsCount is provided) in a given instance of STRUCTURE_ANALYSIS_DETAIL",Warning,Subject,Cost Approach,Depreciated Cost - Dwelling,Effective Age,EffectiveAgeYearsCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/STRUCTURE/STRUCTURE_ANALYSES/STRUCTURE_ANALYSIS/STRUCTURE_ANALYSIS_DETAIL/,,,,,
0300.0039,EffectiveAgeYearsCount,UAD1696,Provide 'Effective Age' either as a number of years or as a range of years.,"If CostApproachIndicator = ""true"" and ImprovementType = ""Dwelling"" and EffectiveAgeYearsCount is not provided, and (either EffectiveAgeRangeLowYearsCount or EffectiveAgeRangeHighYearsCount is not provided) in a given instance of STRUCTURE_ANALYSIS_DETAIL",Warning,Subject,Cost Approach,Depreciated Cost - Dwelling,Effective Age,EffectiveAgeYearsCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/STRUCTURE/STRUCTURE_ANALYSES/STRUCTURE_ANALYSIS/STRUCTURE_ANALYSIS_DETAIL/,,,,,
